sample.id,BirdID,TubeNumber,OriginalSampleIDUnique,FieldPeriodID,Season,SequencingRun,CatchID,OccasionID,BTO,FieldRing,CatchTerritoryID,SampleDate,SampleYear,FreezerDate3,TimeAt4Degrees,SampleType,SampleType4Way,ExtractionDate,Qubit,BirthDate,SexEstimate,SampleTime,MinutesSinceSunrise,Ageclass,AgeDays,AgeYears,EyeColour,BreedTerritoryNumber,BreedTerritoryID,BreedGroupID,Status,TQcorrected,averageTQ_SameType,TQnotes_SameType,TQFinal_SameType,FieldPeriodID_LastSeen,LastPeriodSeenDate,LastBreedYearSeen,DaysToLastSeen,DiedEver,BirthDateEstimated,SampleReads,is.negLab,is.negCollection
Sample.82.445,6645,445,445,171,Minor,4,10770,14073,Z691119,WG/EX,12,27/02/2019,2019,09/04/2019,41,Faecal,Faecal,06/07/2020,NA,26/02/2016,1,12:00,360,Mature,1097,3.003,RB,7,12,8103,BrM,6021.84,NA,NA,6021.84,178,14/09/2022,2022,1295,yes,TRUE,79045,FALSE,FALSE
Sample.83.428,7091,428,428,171,Minor,4,10763,14063,Z691174,OE/LX,58,17/02/2019,2019,09/04/2019,51,Faecal,Faecal,08/07/2020,0.0848,03/10/2018,0,17:30,690,Immature,137,0.375,G,41.1,58,8122,Immature,9267.42,NA,NA,9267.42,184,27/03/2023,2023,1499,no,TRUE,90949,FALSE,FALSE
Sample.84.565,6777,565,565,173,Major,4,10867,14384,Z691376,VV/EX,616,10/08/2019,2019,26/09/2019,47,Faecal,Faecal,15/07/2020,0.0848,18/07/2017,1,15:52,592,Mature,753,2.062,RB,1.2,616,8239,ABX,4431.1,NA,NA,4431.1,174,16/03/2020,2020,219,yes,TRUE,24405,FALSE,FALSE
Sample.85.378,6879,378,378,171,Minor,4,10704,14028,Z691457,NE/SX,71,29/01/2019,2019,09/04/2019,70,Faecal,Faecal,16/07/2020,0.134,10/06/2018,0,16:04,604,Mature,233,0.638,LB,50,71,8081,ABX,9215.97,NA,NA,9215.97,184,27/03/2023,2023,1518,no,TRUE,104467,FALSE,FALSE
Sample.86.581,6870,581,581,174,Minor,4,10912,14462,Z691439,WV/VX,36,08/02/2020,2020,23/03/2020,44,Faecal,Faecal,16/07/2020,0.0844,15/02/2018,1,10:24,264,Mature,723,1.979,RB,26,34,8333,ABX,NA,12987.825,TQ is average from previous/next season of the same type,12987.825,184,27/03/2023,2023,1143,no,TRUE,91419,FALSE,FALSE
Sample.87.634,6838,634,634,174,Minor,4,10957,14485,Z691415,BB/MX,100,25/02/2020,2020,23/03/2020,27,Faecal,Faecal,20/07/2020,NA,05/10/2017,0,12:05,365,Mature,873,2.39,RB,68,100,8300,BrF,NA,16073.085,TQ is average from previous/next season of the same type,16073.085,184,27/03/2023,2023,1126,no,TRUE,76686,FALSE,FALSE
Sample.88.650R,6909,650,650R,174,Minor,4,10945,14498,Z691489,LL/NX,3,03/03/2020,2020,23/03/2020,20,Faecal,Faecal,20/08/2020,0.181,12/12/2017,0,14:55,535,Mature,812,2.223,RB,5,8,8313,ABX,NA,12663.705,TQ is average from previous/next season of the same type,12663.705,184,27/03/2023,2023,1119,no,FALSE,73802,FALSE,FALSE
Sample.89.396,6758,396,396,171,Minor,4,10737,14050,Z691359,BW/YX,765,04/02/2019,2019,09/04/2019,64,Faecal,Faecal,12/06/2020,0.492,08/07/2017,1,11:45,345,Mature,576,1.577,RB,77.3,765,8144,BrM,4821.74,NA,NA,4821.74,175,15/06/2021,2021,862,yes,FALSE,77986,FALSE,FALSE
Sample.9.439,6230,439,439,171,Minor,4,10766,14067,L921243,ER/EX,28,23/02/2019,2019,09/04/2019,45,Faecal,Faecal,20/07/2020,NA,15/07/2014,1,11:30,330,Mature,1684,4.611,RB,22,28,8073,BrM,6735.22,NA,NA,6735.22,171,09/03/2019,2019,14,yes,FALSE,69429,FALSE,FALSE
Sample.90.601,6185,601,601,174,Minor,4,10905,14471,L921288,RN/LX,98,13/02/2020,2020,23/03/2020,39,Faecal,Faecal,29/06/2020,0.095,25/03/2014,0,8:10,130,Mature,2151,5.889,RB,66,98,8299,BrF,NA,21473.87,TQ is average from previous/next season of the same type,21473.87,184,27/03/2023,2023,1138,no,TRUE,47979,FALSE,FALSE
Sample.91.617,7134,617,617,174,Minor,4,10946,14482,S115315,EE/LX,47,20/02/2020,2020,23/03/2020,32,Faecal,Faecal,30/06/2020,0.18,27/12/2019,1,9:20,200,Immature,55,0.151,LB,50,71,8290,Immature,NA,27568.065,TQ is average from previous/next season of the same type,27568.065,184,27/03/2023,2023,1131,no,TRUE,92632,FALSE,FALSE
Sample.92.412,7077,412,412,171,Minor,4,10745,14043,Z691167,BL/GX,72,09/02/2019,2019,09/04/2019,59,Faecal,Faecal,07/07/2020,NA,25/09/2018,0,8:45,165,Immature,137,0.375,G,50.1,72,8130,Immature,3321.59,NA,NA,3321.59,171,09/03/2019,2019,28,yes,FALSE,87713,FALSE,FALSE
Sample.94.379,6708,379,379,171,Minor,4,10717,14034,Z691322,WY/NX,126,30/01/2019,2019,09/04/2019,69,Faecal,Faecal,09/07/2020,0.0792,15/10/2016,1,8:35,155,Mature,837,2.292,RB,86,126,8151,BrM,20817.63,NA,NA,20817.63,171,09/03/2019,2019,38,yes,FALSE,79954,FALSE,FALSE
Sample.95.448,6546,448,448,171,Minor,4,10771,14071,X784182,WW/LX,39,28/02/2019,2019,09/04/2019,40,Faecal,Faecal,15/07/2020,NA,20/09/2015,0,15:00,540,Mature,1257,3.441,RB,28.1,39,8074,BrF,2557.04,NA,NA,2557.04,173,23/09/2019,2019,207,yes,TRUE,84888,FALSE,FALSE
Sample.96.651,6845,651,651,174,Minor,4,10950,14500,Z691422,GE/SX,83,04/03/2020,2020,23/03/2020,19,Faecal,Faecal,15/07/2020,0.26,02/01/2018,0,9:25,205,Mature,792,2.168,RB,56,83,8389,BrF,NA,7957.58,TQ is average from previous/next season of the same type,7957.58,184,27/03/2023,2023,1118,no,FALSE,93595,FALSE,FALSE
Sample.97.429,7091,429,429,171,Minor,4,10763,14063,Z691174,OE/LX,58,17/02/2019,2019,09/04/2019,51,Faecal,Faecal,16/07/2020,0.05,03/10/2018,0,17:30,690,Immature,137,0.375,G,41.1,58,8122,Immature,9267.42,NA,NA,9267.42,184,27/03/2023,2023,1499,no,TRUE,89696,FALSE,FALSE
Sample.98.489,6574,489,489,173,Major,4,10846,14298,Z691112,EW/NX,636,30/06/2019,2019,26/09/2019,88,Faecal,Faecal,17/07/2020,NA,19/10/2015,1,10:22,262,Mature,1350,3.696,RB,86.1,636,8212,BrM,10977.63,NA,NA,10977.63,184,27/03/2023,2023,1366,no,FALSE,96620,FALSE,FALSE
Sample.99.549,7100,549,549,173,Major,4,10848,14300,Z691184,BN/GX,47,02/07/2019,2019,26/09/2019,86,Faecal,Faecal,21/07/2020,NA,01/07/2018,0,14:55,535,Mature,366,1.002,RB,33,47,8231,BrF,22999.13,NA,NA,22999.13,173,23/09/2019,2019,83,yes,TRUE,91025,FALSE,FALSE
Sample.1.779,7197,779,779,176,Major,5,11134,14821,S115035,NO/GX,125,23/09/2021,2021,10/10/2021,17,Faecal,Faecal,11/10/2021,0.001,13/11/2020,1,11:05,305,Mature,314,0.86,LB,NA,NA,8614,FLOAT,NA,NA,NA,NA,176,30/09/2021,2021,7,yes,FALSE,94510,FALSE,FALSE
Sample.10.875,6765,875,875,176,Major,5,11111,14736,Z691357,EG/VX,138,31/08/2021,2021,10/10/2021,40,Faecal,Faecal,03/11/2021,0.0548,05/07/2017,0,14:49,529,Mature,1518,4.156,RB,94,138,8579,BrF,28529.53,NA,NA,28529.53,184,27/03/2023,2023,573,no,FALSE,79491,FALSE,FALSE
Sample.100.322b,6927,322,322b,167,Major,5,10540,13926,Z691488,AR/NX,479,10/09/2018,2018,25/09/2018,15,Faecal,Faecal,17/05/2019,0.0456,14/07/2018,1,9:05,185,Immature,58,0.159,G,130,479,7984,Immature,17837.56,NA,NA,17837.56,171,09/03/2019,2019,180,yes,FALSE,191498,FALSE,FALSE
Sample.101.207b,6894,207,207b,167,Major,5,NA,13863,Z691460,EO/SX,15,09/08/2018,2018,25/09/2018,47,Faecal,Faecal,07/03/2019,0.0668,25/03/2018,1,10:16,256,Immature,137,0.375,,123,172,8054,Immature,5998.7,NA,NA,5998.7,176,30/09/2021,2021,1148,yes,FALSE,66179,FALSE,FALSE
Sample.102.684,6710,684,684,175,Major,5,10985,14536,Z691320,NV/BX,98,28/04/2021,2021,04/07/2021,67,Faecal,Faecal,01/09/2021,0.0296,14/10/2016,1,12:00,360,Mature,1657,4.537,RB,66,98,8512,BrM,94127.22,NA,NA,94127.22,184,27/03/2023,2023,698,no,FALSE,162333,FALSE,FALSE
Sample.103.697,5829,697,697,175,Major,5,11011,14584,X784055,OO/KX,3,07/05/2021,2021,04/07/2021,58,Faecal,Faecal,25/08/2021,0.078,13/04/2012,1,17:00,660,Mature,3311,9.065,RB,2,3,8461,BrM,51051.77,NA,NA,51051.77,176,30/09/2021,2021,146,yes,FALSE,79369,FALSE,FALSE
Sample.104.811,6654,811,811,176,Major,5,11096,14715,Z691137,GO/SX,169,04/08/2021,2021,10/10/2021,67,Faecal,Faecal,13/10/2021,0.066,16/07/2016,1,16:00,600,Mature,1845,5.051,RB,112,169,8582,BrM,126920.85,NA,NA,126920.85,177,18/03/2022,2022,226,yes,FALSE,96174,FALSE,FALSE
Sample.105.682,6868,682,682,175,Major,5,10988,14536,Z691441,OG/MX,100,28/04/2021,2021,04/07/2021,67,Faecal,Faecal,19/08/2021,0.0508,16/02/2018,1,12:25,385,Mature,1167,3.195,RB,68,100,8514,BrM,54740.01,NA,NA,54740.01,178,14/09/2022,2022,504,yes,TRUE,48519,FALSE,FALSE
Sample.107.810,7181,810,810,176,Major,5,11083,14708,S115301,OY/OX,118,22/07/2021,2021,10/10/2021,80,Faecal,Faecal,03/11/2021,0.221,21/07/2020,0,15:35,575,Mature,366,1.002,RB,82.1,118,8578,SEEN1,96531.71,NA,NA,96531.71,176,30/09/2021,2021,70,yes,TRUE,19852,FALSE,FALSE
Sample.108.836,7186,836,836,176,Major,5,11088,14700,S115034,VE/GX,60,12/08/2021,2021,10/10/2021,59,Faecal,Faecal,15/10/2021,0.104,31/07/2021,0,16:58,658,Mature,12,0.033,G,43,60,8450,Immature,32292.43,NA,NA,32292.43,176,30/09/2021,2021,49,yes,FALSE,60103,FALSE,FALSE
Sample.109.886,6036,886,886,176,Major,5,11165,14823,L921059,NB/YX,618,12/09/2021,2021,10/10/2021,28,Faecal,Faecal,14/10/2021,0.0492,27/12/2012,0,14:49,529,Mature,3181,8.709,RB,35.1,618,8415,BrF,77039.61,NA,NA,77039.61,176,30/09/2021,2021,18,yes,TRUE,151339,FALSE,FALSE
Sample.11.865,7192,865,865,176,Major,5,11126,14746,S115041,WE/NX,740,28/08/2021,2021,10/10/2021,43,Faecal,Faecal,03/11/2021,0.146,14/08/2021,0,11:17,317,Immature,14,0.038,G,129.1,740,8409,Immature,16000.08,NA,NA,16000.08,176,30/09/2021,2021,33,yes,TRUE,78520,FALSE,FALSE
Sample.110.919,7071,919,919,176,Major,5,11156,14828,Z691158,GB/BX,771,18/09/2021,2021,10/10/2021,22,Faecal,Faecal,14/10/2021,0.0296,15/09/2018,1,13:32,452,Mature,1099,3.009,RB,145,771,8585,BrM,NA,15663.74,terr 145 new terr that budded off 2 and 18- average of these TQs used in FP176,15663.74,184,27/03/2023,2023,555,no,TRUE,104544,FALSE,FALSE
Sample.111.799,7137,799,799,176,Major,5,11099,14717,S115495,GO/XZ,618,03/08/2021,2021,10/10/2021,68,Faecal,Faecal,11/10/2021,0.0388,06/06/2019,0,9:50,230,Mature,789,2.16,RB,34.5,50,8592,BrF,45275.91,NA,NA,45275.91,176,30/09/2021,2021,58,yes,TRUE,23465,FALSE,FALSE
Sample.113.736,7105,736,736,176,Major,5,11031,14624,S115460,AN/NX,86,22/06/2021,2021,10/10/2021,110,Faecal,Faecal,21/10/2021,0.0884,20/07/2019,1,10:39,279,Mature,703,1.925,RB,55.1,637,8595,ABX,8754.62,NA,NA,8754.62,184,27/03/2023,2023,643,no,TRUE,29720,FALSE,FALSE
Sample.114.805,7177,805,805,176,Major,5,11079,14705,S115026,YV/LX,28,03/08/2021,2021,10/10/2021,68,Faecal,Faecal,12/10/2021,0.0536,02/08/2020,1,15:15,555,Mature,366,1.002,RB,22,28,8567,ABX,14751.56,NA,NA,14751.56,184,27/03/2023,2023,601,no,TRUE,31906,FALSE,FALSE
Sample.115.780,6788,780,780,176,Major,5,11106,14666,Z691405,BE/NX,125,23/07/2021,2021,10/10/2021,79,Faecal,Faecal,13/10/2021,0.062,12/12/2016,1,10:14,254,Mature,1684,4.611,RB,85,125,8601,BrM,19204.97,NA,NA,19204.97,176,30/09/2021,2021,69,yes,TRUE,107537,FALSE,FALSE
Sample.116.891,7154,891,891,176,Major,5,11166,14831,Z691200,LE/EX,154,15/09/2021,2021,10/10/2021,25,Faecal,Faecal,22/10/2021,0.0176,23/03/2021,1,12:50,410,Immature,176,0.482,G,73.1,742,8598,ABX,2552.56,NA,NA,2552.56,184,27/03/2023,2023,558,no,TRUE,49833,FALSE,FALSE
Sample.117.743,3456,743,743,176,Major,5,11036,14629,R737726,BE/XZ,407,29/06/2021,2021,10/10/2021,103,Faecal,Faecal,20/10/2021,0.0496,13/06/2004,1,11:07,307,Mature,6225,17.043,RB,126,407,8438,BrM,12390.23,NA,NA,12390.23,177,18/03/2022,2022,262,yes,TRUE,183583,FALSE,FALSE
Sample.118.893,7206,893,893,176,Major,5,11141,14776,S115046,VW/BX,169,04/09/2021,2021,10/10/2021,36,Faecal,Faecal,15/10/2021,0.0272,04/12/2020,0,14:53,533,Mature,274,0.75,LB,112,169,8582,SEEN1,126920.85,NA,NA,126920.85,184,27/03/2023,2023,569,no,FALSE,79780,FALSE,FALSE
Sample.119.618b,7134,618,618b,174,Minor,5,10946,14482,S115315,EE/LX,47,20/02/2020,2020,23/03/2020,32,Faecal,Faecal,06/07/2020,0.318,27/12/2019,1,9:20,200,Immature,55,0.151,LB,50,71,8290,Immature,NA,27568.065,TQ is average from previous/next season of the same type,27568.065,184,27/03/2023,2023,1131,no,TRUE,39561,FALSE,FALSE
Sample.12.781,7182,781,781,176,Major,5,11084,14709,S115302,YG/OX,77,24/07/2021,2021,10/10/2021,78,Faecal,Faecal,12/10/2021,0.219,23/07/2020,0,9:01,181,Mature,366,1.002,RB,52.1,77,8454,BrF,15967.31,NA,NA,15967.31,184,27/03/2023,2023,611,no,TRUE,83919,FALSE,FALSE
Sample.120.696,7156,696,696,175,Major,5,11014,14584,Z691198,LL/XZ,407,07/05/2021,2021,04/07/2021,58,Faecal,Faecal,19/08/2021,0.0716,06/08/2020,0,16:26,626,Mature,274,0.75,LB,126,407,8549,SEEN2,50185.03,NA,NA,50185.03,184,27/03/2023,2023,689,no,TRUE,105852,FALSE,FALSE
Sample.121.716,7139,716,716,175,Major,5,11006,14581,S115475,WL/EX,154,15/05/2021,2021,04/07/2021,50,Faecal,Faecal,18/08/2021,0.046,15/05/2019,0,16:52,652,Mature,731,2.001,RB,1.1,2,8459,BrF,42413.12,NA,NA,42413.12,184,27/03/2023,2023,681,no,TRUE,72481,FALSE,FALSE
Sample.122.718,7157,718,718,175,Major,5,11019,14577,S115004,LG/BX,112,26/05/2021,2021,04/07/2021,39,Faecal,Faecal,01/09/2021,0.0328,25/08/2020,1,9:53,233,Mature,274,0.75,LB,78,112,8523,ABX,60456.49,NA,NA,60456.49,178,14/09/2022,2022,476,yes,TRUE,61691,FALSE,FALSE
Sample.123.733,7147,733,733,176,Major,5,11033,14626,Z691192,BO/RX,2,21/06/2021,2021,10/10/2021,111,Faecal,Faecal,14/10/2021,0.0532,26/07/2020,1,17:09,669,Mature,330,0.903,LB,1.2,616,8425,ABX,3797.1,NA,NA,3797.1,177,18/03/2022,2022,270,yes,FALSE,58982,FALSE,FALSE
Sample.124.44b,6746,44,44b,164,Major,5,10172,13536,Z691341,YB/NX,34,10/08/2017,2017,25/09/2017,46,Faecal,Faecal,18/12/2017,0.039,16/06/2017,1,15:48,588,Immature,55,0.151,G,26,34,7805,Immature,63064.91,NA,NA,63064.91,184,27/03/2023,2023,2055,no,FALSE,42854,FALSE,FALSE
Sample.125.725,6895,725,725,175,Major,5,11027,14618,Z691461,OE/MX,15,12/06/2021,2021,04/07/2021,22,Faecal,Faecal,26/08/2021,0.046,08/11/2017,1,9:39,219,Mature,1312,3.592,RB,10,15,8465,BrM,31124.66,NA,NA,31124.66,176,30/09/2021,2021,110,yes,FALSE,151245,FALSE,FALSE
Sample.126.681,6838,681,681,175,Major,5,10984,14536,Z691415,BB/MX,100,28/04/2021,2021,04/07/2021,67,Faecal,Faecal,25/08/2021,0.0508,05/10/2017,0,11:00,300,Mature,1301,3.562,RB,68,100,8514,BrF,54740.01,NA,NA,54740.01,184,27/03/2023,2023,698,no,TRUE,35136,FALSE,FALSE
Sample.127.776,7173,776,776,176,Major,5,11059,14680,S115020,BL/LX,111,20/07/2021,2021,10/10/2021,82,Faecal,Faecal,12/10/2021,0.0492,19/10/2020,1,16:38,638,Mature,274,0.75,LB,77.2,743,8577,H,4370.83,NA,NA,4370.83,184,27/03/2023,2023,615,no,FALSE,54360,FALSE,FALSE
Sample.128.724,6029,724,724,175,Major,5,11016,14602,L921051,RB/KX,72,10/06/2021,2021,04/07/2021,24,Faecal,Faecal,19/08/2021,0.0588,07/12/2012,1,14:17,497,Mature,3107,8.507,RB,50.1,72,8499,BrM,14474.24,NA,NA,14474.24,178,14/09/2022,2022,461,yes,TRUE,71116,FALSE,FALSE
Sample.129.917,7209,917,917,176,Major,5,11144,14825,S115054,YO/GX,39,19/09/2021,2021,10/10/2021,21,Faecal,Faecal,20/10/2021,0.0508,26/07/2021,1,10:58,298,Immature,55,0.151,G,28.1,39,8423,Immature,11096.57,NA,NA,11096.57,184,27/03/2023,2023,554,no,FALSE,64968,FALSE,FALSE
Sample.13.717,7152,717,717,175,Major,5,11002,14578,S115003,SM/AX,58,24/05/2021,2021,04/07/2021,41,Faecal,Faecal,19/08/2021,0.0628,23/05/2020,0,17:09,669,Mature,366,1.002,RB,41.1,58,8490,ABX,75662.93,NA,NA,75662.93,184,27/03/2023,2023,672,no,TRUE,77831,FALSE,FALSE
Sample.130.819,7184,819,819,176,Major,5,11163,14823,S115028,LO/UX,123,12/09/2021,2021,10/10/2021,28,Faecal,Faecal,11/10/2021,0.026,07/08/2020,0,11:56,356,Mature,401,1.098,RB,50.1,72,8593,BrF,12229.83,NA,NA,12229.83,184,27/03/2023,2023,561,no,TRUE,103111,FALSE,FALSE
Sample.131.768,7190,768,768,176,Major,5,11123,14684,S115019,RU/GX,602,17/07/2021,2021,10/10/2021,85,Faecal,Faecal,12/10/2021,0.001,16/07/2020,1,17:09,669,Mature,366,1.002,RB,49,70,8443,ABX,98067.6,NA,NA,98067.6,184,27/03/2023,2023,618,no,FALSE,39145,FALSE,FALSE
Sample.132.753,6222,753,753,176,Major,5,11061,14647,L921228,NY/RX,85,06/07/2021,2021,10/10/2021,96,Faecal,Faecal,29/10/2021,0.118,27/01/2014,1,9:13,193,Mature,2717,7.439,RB,57.1,85,8449,BrM,6038.12,NA,NA,6038.12,178,14/09/2022,2022,435,yes,TRUE,76905,FALSE,FALSE
Sample.133.784,7180,784,784,176,Major,5,11082,14707,S115022,LV/MX,62,23/07/2021,2021,10/10/2021,79,Faecal,Faecal,03/11/2021,0.0312,22/10/2020,0,16:30,630,Mature,274,0.75,LB,NA,NA,8614,FLOAT,NA,NA,NA,NA,177,18/03/2022,2022,238,yes,TRUE,63847,FALSE,FALSE
Sample.134.892,6670,892,892,176,Major,5,11168,14776,Z691128,LW/YX,169,04/09/2021,2021,10/10/2021,36,Faecal,Faecal,21/10/2021,0.0236,30/11/2015,0,14:11,491,Mature,2105,5.763,RB,112,169,8582,BrF,126920.85,NA,NA,126920.85,184,27/03/2023,2023,569,no,FALSE,85130,FALSE,FALSE
Sample.136.843,7197,843,843,176,Major,5,11131,14751,S115035,NO/GX,94,14/08/2021,2021,10/10/2021,57,Faecal,Faecal,20/10/2021,0.0212,13/11/2020,1,16:55,655,Mature,274,0.75,LB,NA,NA,8614,FLOAT,NA,NA,NA,NA,176,30/09/2021,2021,47,yes,FALSE,129741,FALSE,FALSE
Sample.138.690,6210,690,690,175,Major,5,10980,14537,L921214,SA/KX,39,01/05/2021,2021,04/07/2021,64,Faecal,Faecal,18/08/2021,0.028,11/05/2014,1,10:55,295,Mature,2547,6.973,RB,28.1,39,8477,BrM,31217.06,NA,NA,31217.06,177,18/03/2022,2022,321,yes,TRUE,183126,FALSE,FALSE
Sample.139.864,6912,864,864,176,Major,5,11116,14740,Z691480,NB/MX,602,27/08/2021,2021,10/10/2021,44,Faecal,Faecal,21/10/2021,0.0168,04/07/2018,1,15:44,584,Mature,1150,3.149,RB,47.2,602,8574,BrM,30261.39,NA,NA,30261.39,184,27/03/2023,2023,577,no,FALSE,39588,FALSE,FALSE
Sample.14.731,7162,731,731,176,Major,5,11025,14616,S115008,MA/MX,9,17/06/2021,2021,10/10/2021,115,Faecal,Faecal,13/10/2021,0.0172,16/09/2020,1,14:45,525,Mature,274,0.75,LB,20,26,8410,BrM,9767.53,NA,NA,9767.53,176,30/09/2021,2021,105,yes,TRUE,30496,FALSE,FALSE
Sample.140.710,6766,710,710,175,Major,5,11005,14571,Z691356,LY/WX,616,15/05/2021,2021,04/07/2021,50,Faecal,Faecal,25/08/2021,0.032,02/07/2017,0,15:45,585,Mature,1413,3.869,RB,1.2,616,8460,BrF,29800.37,NA,NA,29800.37,184,27/03/2023,2023,681,no,FALSE,86302,FALSE,FALSE
Sample.141.687,7068,687,687,175,Major,5,10990,14542,Z691159,OO/GX,77,30/04/2021,2021,04/07/2021,65,Faecal,Faecal,01/09/2021,0.0984,16/09/2018,1,8:53,173,Mature,957,2.62,RB,137,662,8556,BrM,4372.59,NA,NA,4372.59,176,30/09/2021,2021,153,yes,TRUE,373535,FALSE,FALSE
Sample.142.896,5543,896,896,176,Major,5,11169,14803,V267501,GB/UX,71,05/09/2021,2021,10/10/2021,35,Faecal,Faecal,20/10/2021,0.13,05/08/2010,0,16:06,606,Mature,4049,11.086,RB,50,71,8404,BrF,38750.35,NA,NA,38750.35,184,27/03/2023,2023,568,no,FALSE,114822,FALSE,FALSE
Sample.143.905,7211,905,905,176,Major,5,11146,14826,S115308,LO/XZ,15,16/09/2021,2021,10/10/2021,24,Faecal,Faecal,15/10/2021,0.0232,23/07/2021,0,15:50,590,Immature,55,0.151,G,10,15,8565,Immature,6632.01,NA,NA,6632.01,176,30/09/2021,2021,14,yes,FALSE,84675,FALSE,FALSE
Sample.145.686,7135,686,686,175,Major,5,10989,14536,S115480,OL/GX,2,28/04/2021,2021,04/07/2021,67,Faecal,Faecal,18/08/2021,0.02,19/05/2019,1,16:40,640,Mature,710,1.944,RB,1.1,2,8459,BrM,42413.12,NA,NA,42413.12,184,27/03/2023,2023,698,no,TRUE,100731,FALSE,FALSE
Sample.146.798,7102,798,798,176,Major,5,11097,14716,Z691186,WW/GX,155,01/08/2021,2021,10/10/2021,70,Faecal,Faecal,20/10/2021,0.0348,08/10/2018,1,14:55,535,Mature,1028,2.815,RB,101.1,155,8603,BrM,23519.97,NA,NA,23519.97,177,18/03/2022,2022,229,yes,TRUE,47391,FALSE,FALSE
Sample.148.866,6831,866,866,176,Major,5,11113,14738,Z691407,NV/MX,740,28/08/2021,2021,10/10/2021,43,Faecal,Faecal,14/10/2021,0.0568,26/09/2017,1,11:48,348,Mature,1432,3.921,RB,129.1,740,8409,BrM,16000.08,NA,NA,16000.08,176,30/09/2021,2021,33,yes,TRUE,110630,FALSE,FALSE
Sample.149.812,7069,812,812,176,Major,5,11072,14698,Z691153,YL/OX,94,05/08/2021,2021,10/10/2021,66,Faecal,Faecal,20/10/2021,0.148,10/09/2018,1,11:05,305,Mature,1060,2.902,RB,63,94,8401,BrM,876.49,NA,NA,876.49,176,30/09/2021,2021,56,yes,TRUE,36690,FALSE,FALSE
Sample.15.885,7213,885,885,176,Major,5,11148,14827,S115307,NL/BX,110,16/09/2021,2021,10/10/2021,24,Faecal,Faecal,21/10/2021,0.036,15/09/2020,1,10:42,282,Mature,366,1.002,RB,77,110,8576,SEEN1,8357.34,NA,NA,8357.34,178,14/09/2022,2022,363,yes,FALSE,137091,FALSE,FALSE
Sample.150.792,7169,792,792,176,Major,5,11051,14673,S115024,NB/OX,99,30/07/2021,2021,10/10/2021,72,Faecal,Faecal,29/10/2021,0.0368,29/07/2020,1,12:43,403,Mature,366,1.002,RB,67,99,8431,ABX,3805.87,NA,NA,3805.87,184,27/03/2023,2023,605,no,TRUE,200288,FALSE,FALSE
Sample.151.823,7107,823,823,176,Major,5,11071,14699,S115464,EL/LX,47,07/08/2021,2021,10/10/2021,64,Faecal,Faecal,12/10/2021,0.0716,24/07/2019,1,10:30,270,Mature,745,2.04,RB,33,47,8437,BrM,74879.33,NA,NA,74879.33,184,27/03/2023,2023,597,no,FALSE,63571,FALSE,FALSE
Sample.152.695,7122,695,695,175,Major,5,10982,14539,S115479,NB/WX,116,03/05/2021,2021,04/07/2021,62,Faecal,Faecal,01/09/2021,0.0192,17/05/2019,1,10:56,296,Mature,717,1.963,RB,81,116,8525,BrM,53574.36,NA,NA,53574.36,176,30/09/2021,2021,150,yes,TRUE,48455,FALSE,FALSE
Sample.153.816,7106,816,816,176,Major,5,11112,14695,S115461,AL/EX,70,16/08/2021,2021,10/10/2021,55,Faecal,Faecal,03/11/2021,0.0184,21/07/2019,0,12:10,370,Mature,757,2.073,RB,49,70,8443,SEEN1,98067.6,NA,NA,98067.6,184,27/03/2023,2023,588,no,TRUE,129737,FALSE,FALSE
Sample.154.853,7196,853,853,176,Major,5,11130,14750,S115036,VO/LX,768,19/08/2021,2021,10/10/2021,52,Faecal,Faecal,29/10/2021,0.231,10/08/2021,0,13:56,476,Mature,9,0.025,G,144,768,8453,Immature,NA,9066.46,TQ is average from previous/next season of the same type,9066.46,177,18/03/2022,2022,211,yes,TRUE,92173,FALSE,FALSE
Sample.155.721,4885,721,721,175,Major,5,11017,14603,R737885,YN/XZ,155,27/05/2021,2021,04/07/2021,38,Faecal,Faecal,19/08/2021,0.0284,05/08/2006,0,8:59,179,Mature,5409,14.809,RB,101.1,155,8538,BrF,80366.01,NA,NA,80366.01,177,18/03/2022,2022,295,yes,FALSE,115809,FALSE,FALSE
Sample.156.449b,7098,449,449b,171,Minor,5,10780,14080,Z691178,OG/OX,85,26/02/2019,2019,09/04/2019,42,Faecal,Faecal,08/07/2020,0.0912,16/02/2019,1,8:47,167,Mature,10,0.027,G,57.1,85,8070,Immature,10966.86,NA,NA,10966.86,171,09/03/2019,2019,11,yes,FALSE,51761,FALSE,FALSE
Sample.157.777,7179,777,777,176,Major,5,11081,14688,S115021,LV/BX,125,23/07/2021,2021,10/10/2021,79,Faecal,Faecal,15/10/2021,0.0264,22/10/2020,1,10:14,254,Mature,274,0.75,LB,63,94,8401,ABX,876.49,NA,NA,876.49,178,14/09/2022,2022,418,yes,TRUE,216573,FALSE,FALSE
Sample.158.713,6222,713,713,175,Major,5,11001,14576,L921228,NY/RX,85,24/05/2021,2021,04/07/2021,41,Faecal,Faecal,01/09/2021,0.161,27/01/2014,1,9:34,214,Mature,2674,7.321,RB,57.1,85,8506,BrM,14566.21,NA,NA,14566.21,178,14/09/2022,2022,478,yes,TRUE,76362,FALSE,FALSE
